"Air.Pressure..Hecta.pascals." "Air.temp..deg.celcius." "Humidity...." "maximum.Wind.speed..km.h." "water.pressure..decibar." "water.temp..deg.celcius."
"1577" 1007.6 27.6 82.2 7.56 7.539 28.633
"1578" 1012.6 27.4 75.7 42.84 5.31 29.4177
"1579" 1002.8 27.6 87 28.8 6.652 29.4054
"1580" 1012.2 25.6 74.8 36.72 6.718 28.1432
"1581" 1008 27.7 81.8 16.2 4.744 28.9809
"1582" 1011.5 27 80.3 34.56 6.49 28.76
"1583" 1003.8 24.9 89.3 26.28 5.943 29.2143
"1584" 1009.1 28.6 78.7 35.28 6.772 29.3407
"1585" 1008.2 27.3 70.9 50.04 5.565 28.9826
"1586" 1009.3 26.4 77.6 44.28 6.271 28.3218
"1587" 1010 28.2 77 30.24 7.27 29.2512
"1588" 1002 27.8 77.5 18.36 5.462 29.4476
"1589" 1010.1 26.6 75.8 43.56 7.199 29.1379
"1590" 1009.8 27.7 80 40.32 6.354 29.0007
"1591" 1009 26.4 78.1 38.52 7.17 29.1026
"1592" 1011.1 26.9 72.5 31.68 5.332 29.5925
"1593" 1011.5 26.8 70.7 32.04 6.722 29.4674
"1594" 1014.3 24.3 79.8 45.36 6.598 27.5966
"1595" 1006.7 28.4 82.3 10.44 6.402 28.7977
"1596" 1003.7 27.4 83.5 32.4 6.939 29.4895
"1597" 1007.1 29.3 76.1 13.68 6.141 28.638
"1598" 1010.8 26.5 82.4 44.64 6.247 28.9846
"1599" 1011 26.1 81.3 48.6 5.988 27.669
"1600" 1013.8 25.1 77.4 31.68 7.167 28.3034
"1601" 1011.1 27 72.8 42.48 5.408 28.9854
"1602" 1008.2 28.2 77.8 31.68 6.488 29.1188
"1603" 1010.6 25.8 73.1 38.88 5.95 28.294
"1604" 1010.5 28.7 74 24.12 5.196 29.0612
"1605" 1013.5 25 71 31.68 5.595 28.3881
"1606" 1008.7 29 76.6 23.04 5.808 28.8186
"1607" 1008.2 27.3 80.2 31.32 6.625 29.3067
"1608" 1013.5 24.6 85 33.84 6.281 28.0593
"1609" 1012.5 25.8 81.6 42.12 5.99 27.8953
"1610" 1006.7 28.1 81.8 17.64 6.519 29.0106
"1611" 1013.4 24.5 81.5 26.64 5.809 28.1186
"1612" 1003.2 29.1 75.3 23.76 6.083 28.9325
"1613" 1014.7 24.9 81.2 42.12 7.217 29.1314
"1614" 1009.6 27.6 69.5 41.4 6.584 29.1953
"1615" 1012.9 24.9 80.1 41.4 6.731 27.6788
"1616" 1004.8 26.4 84.1 21.96 5.656 29.3662
"1617" 1006.9 27.7 74.5 5.4 6.394 28.6088
"1618" 1010.6 26.3 74.6 39.96 6.762 28.8925
"1619" 1010.6 25.1 83.6 33.48 5.108 28.0741
"1620" 1014.7 25.1 75.5 47.16 5.773 27.9498
"1621" 1009.5 26 84.4 45.36 6.338 29.1259
"1622" 1010.3 26.1 86.1 31.68 5.467 29.1343
"1623" 1009.3 25.5 74.1 36.72 6.797 28.287
"1624" 1008.8 28.3 75.3 28.44 6.909 28.9996
"1625" 1010.3 27.2 72 41.4 5.115 29.816
"1626" 1013.6 25.2 77 33.48 5.727 28.209
"1627" 1009.5 28.6 77.1 30.6 5.986 28.828
"1628" 1010.8 28.3 74.7 30.6 5.371 28.9785
"1629" 1014.7 25.2 70.1 38.16 4.817 28.4339
"1630" 1012.1 25.1 64.3 39.24 6.14 28.2621
"1631" 1010.8 25.1 76 30.6 6.763 27.6363
"1632" 1011.4 24.9 78.4 43.2 5.705 28.5524
"1633" 1002.1 28.2 81.8 41.04 6.502 29.1472
"1634" 1009 28.5 78.9 29.16 6.472 29.1689
"1635" 1003.3 27.8 77.3 30.96 6.154 29.1534
"1636" 1009 27.2 60.9 37.44 6.401 29.5048
"1637" 1005.4 27.9 81 9 5.751 28.7507
"1638" 1010.9 26.5 82.8 29.52 5.988 29.0295
"1639" 1004.2 26.3 82 56.52 6.036 29.1671
"1640" 1005.4 27.3 78.6 11.16 5.748 28.7719
"1641" 1010.9 27.3 79.5 38.88 6.649 28.6614
"1642" 1012.5 27.1 70.7 42.12 6.338 29.332
"1643" 1013 25.7 73.5 43.56 6.852 28.5049
"1644" 1011.2 27.5 69.8 38.52 6.652 29.0192
"1645" 1013.3 25.6 72.3 35.64 7.034 28.2187
"1646" 1010 28.5 78.7 32.76 6.894 29.1944
"1647" 1011.4 27 78.6 44.28 7.023 29.1998
"1648" 1010.2 26.5 84.2 42.84 5.36 29.1257
"1649" 1012.9 25.7 74.5 33.12 6.594 27.9065
"1650" 1012.7 26.2 66.5 48.96 5.541 28.5572
"1651" 1006.8 28.2 80.9 15.48 6.506 29.0063
"1652" 1003.2 28.4 78.7 29.88 6.263 29.3502
"1653" 1004.8 26.9 81.8 33.12 6.331 29.2408
"1654" 1009.6 27.7 80.3 50.76 5.907 29.4106
"1655" 1014.3 24.7 80.6 27.72 7.198 28.0719
"1656" 1009.7 28.6 79.6 28.44 6.18 29.45
"1657" 1014.3 24.9 76.9 24.12 6.55 27.8853
"1658" 1009 26.1 74 38.88 7.105 28.4763
"1659" 1009.7 27.6 81.7 25.92 5.607 28.9465
"1660" 1008.1 28.9 77.3 28.08 6.547 28.7885
"1661" 1012 26.5 78.2 39.96 6.87 28.9561
"1662" 1010.9 27.5 80.6 38.16 5.08 29.3275
"1663" 1012.2 26.9 75.7 38.52 6.414 29.2884
"1664" 1011.3 27.2 79.4 38.88 6.527 28.8958
"1665" 1014.2 25.2 75.2 44.64 5.805 27.7522
"1666" 1009.8 26.1 79.1 35.28 5.55 29.1031
"1667" 1008.1 26.7 82.9 42.84 6.129 28.9802
"1668" 1002.9 27.4 83.9 38.52 6.642 29.4085
"1669" 1014.7 25.9 75.8 40.32 5.496 28.0117
"1670" 1011.3 26 83.4 35.64 6.546 27.8641
"1671" 1012.3 25.6 76.2 35.28 6.067 27.7754
"1672" 1008.9 25.9 82.3 44.28 6.087 28.9745
"1673" 1009.6 27.5 77.7 41.04 6.69 28.8947
"1674" 1013.4 25.2 77.3 36.36 5.578 28.2296
"1675" 1011 27.7 78.7 43.56 5.103 29.3258
"1676" 1009.3 28.1 78.8 44.64 5.057 28.9309
"1677" 1011 27.4 77.2 37.44 6.046 28.8632
"1678" 1007.6 28.7 71 18.72 7.377 28.5005
"1679" 1008.3 28.1 82 23.04 5.613 29.2804
"1680" 1009.5 27.5 75.1 39.24 6.065 29.3507
"1681" 1011.9 27 79.9 32.4 6.85 29.1279
"1682" 1009.3 27 82.3 43.56 5.832 28.9032
"1683" 1012.8 27.2 72.1 48.6 6.957 29.2223
"1684" 1002.5 28.3 76.5 35.28 6.716 29.3982
"1685" 1014 27.4 76.9 35.64 6.338 29.1302
"1686" 1006.4 28.5 80.7 3.96 6.742 28.7044
"1687" 1012 27.5 77 44.64 5.533 28.891
"1688" 1003.7 27.5 83.4 34.2 6.961 29.451
"1689" 1008.9 25.9 79.3 45.36 6.018 27.9525
"1690" 1009.5 26.4 79.5 43.92 6.186 28.7636
"1691" 1007.7 28.2 79.7 7.92 6.265 28.9198
"1692" 1012.8 25 77.6 35.28 6.522 27.4823
"1693" 1011.2 26.5 77.6 37.8 7.093 29.0657
"1694" 1010.5 26.2 78.2 34.56 5.828 28.977
"1695" 1006.2 28.6 76.1 24.84 5.566 28.951
"1696" 1007.4 27.8 77.1 19.08 6.445 29.0261
"1697" 1010.2 26.2 82.1 41.76 6.177 28.9458
"1698" 1006.8 29 78 40.68 5.464 29.2535
"1699" 1012.6 25.7 74.4 40.32 6.033 27.9287
"1700" 1011 25.8 78.8 40.32 6.404 28.7366
"1701" 1008.6 27.6 83.5 22.68 5.665 29.2914
"1702" 1011.9 25.8 73.9 34.92 6.415 27.5392
"1703" 1004.9 25.7 84.3 40.32 6.024 29.1644
"1704" 1010.7 26.5 83.5 43.2 6.503 28.982
"1705" 1013.2 27 74.9 37.44 6.968 29.223
"1706" 1013 25.1 73.2 33.48 7.125 27.8967
"1707" 1009.7 27.7 69.3 45.72 5.624 29.7255
"1708" 1012.2 27.3 68.5 37.44 5.202 29.6818
"1709" 1006.6 28.4 69.4 36 6.383 29.0369
"1710" 1009.4 26.2 76.1 38.16 6.806 29.2436
"1711" 1012.8 24.5 69.2 34.92 6.058 28.4365
"1712" 1008.8 26.7 77.3 45 5.961 28.4482
"1713" 1007.5 25.8 82.4 33.84 6.641 29.3119
"1714" 1009.3 27.8 81.5 20.88 7.342 29.2553
"1715" 1013 27.3 73.1 40.32 6.619 29.3965
"1716" 1013 25.3 82.3 44.28 6.594 27.8708
"1717" 1014.7 25.1 81.9 28.08 6.862 28.2504
"1718" 1011.4 26.8 81.9 42.84 6.151 28.9301
"1719" 1009.8 27.1 74.2 36.72 5.102 29.2346
"1720" 1010.5 25.6 80.7 45.36 6.454 27.5932
"1721" 1005.9 25.5 86.4 22.68 5.234 29.0128
"1722" 1014.5 25.3 82.4 41.76 6.789 27.6067
"1723" 1004.5 27.8 83.3 11.52 5.633 28.7456
"1724" 1007.9 26.1 85.8 36.72 6.747 29.1126
"1725" 1013.4 25.6 75.4 40.32 5.671 27.8263
"1726" 1010.7 26.8 80.8 36.36 6.722 29.0862
"1727" 1012.4 26.9 75.1 38.88 6.19 29.2096
"1728" 1011.6 26.6 78.2 39.96 6.723 28.7864
"1729" 1004.3 28.1 78.4 21.6 6.158 29.3982
"1730" 1009.7 28.6 79.4 24.84 6.814 28.567
"1731" 1008.2 28.1 80.4 36.36 5.909 29.0129
"1732" 1005 26.1 80.8 24.84 5.393 28.9691
"1733" 1008.6 28.8 79.7 36.36 6.158 29.351
"1734" 1008.5 27.5 81 23.76 5.784 29.0025
"1735" 1013.8 24.9 79.1 33.84 6.722 28.0946
"1736" 1009.8 27.3 84.9 52.56 5.567 28.9942
"1737" 1009.2 26.2 80.3 39.24 5.009 28.9323
"1738" 1013.3 24.4 82.8 23.76 6.788 27.9792
"1739" 1011.8 29 79.9 27.36 5.131 28.8093
"1740" 1010.5 26.8 77.9 46.44 6.845 28.6888
"1741" 1010.1 26 75.8 39.6 6.471 28.748
"1742" 1012.3 27.6 81.4 42.84 5.412 29.053
"1743" 1011.2 26.1 75 50.04 6.905 28.3434
"1744" 1011.3 24.8 81.1 30.24 6.247 27.4264
"1745" 1007.1 27.2 77.1 49.32 5.243 29.2861
"1746" 1010.3 25.1 71.5 33.84 6.942 27.9246
"1747" 1010 27.8 70 44.28 5.563 29.756
"1748" 1011.2 25.3 81.8 34.2 5.622 27.8317
"1749" 1012.3 27.3 79 37.44 7.288 29.0103
"1750" 1001.4 28.8 78.7 27.72 5.524 29.4762
"1751" 1009.5 27.5 68.7 35.28 6.599 29.1263
"1752" 1010.3 27 80.3 37.44 5.413 29.1688
"1753" 1008.9 27.2 75.7 42.84 5.067 29.1482
"1754" 1009.4 27.9 79.5 35.28 5.661 29.5782
"1755" 1012 26.9 80.3 25.2 6.5 29.0143
"1756" 1011.5 25.1 83.2 47.16 6.187 27.899
"1757" 1005.3 27.6 78.1 21.96 6.723 28.7336
"1758" 1012.2 26.8 83.6 25.2 5.652 29.0107
"1759" 1011.1 26.7 76.4 36 6.054 29.4347
"1760" 1007 27.7 79.5 25.56 6.858 29.2649
"1761" 1012.8 25.5 78.3 40.68 6.119 27.7486
"1762" 1010.8 25.4 74.3 35.28 5.816 27.9793
"1763" 1009.2 27.3 83.3 30.24 7.343 29.7389
"1764" 1010.6 26.3 81.2 41.04 5.957 28.8734
"1765" 1006.3 27.4 82 24.84 6.697 29.2061
"1766" 1008.4 26.1 85.8 34.92 6.763 29.0923
"1767" 1008.2 28.7 74 33.48 5.091 29.0696
"1768" 1014.9 25.7 77.2 36.72 5.236 28.106
"1769" 1006.3 27.4 79.5 16.56 6.088 29.5041
"1770" 1006.7 27.7 75.6 7.2 6.333 28.6298
"1771" 1010 26.2 80.5 44.28 5.829 29.131
"1772" 1011.9 27 75.2 37.8 6.54 29.4617
"1773" 1011.1 25.9 75.1 32.4 6.305 28.1338
"1774" 1011.9 27.1 70.1 37.44 5.916 29.372
"1775" 1013.3 25.2 77.1 36.36 5.549 28.2347
"1776" 1009.9 26.4 77.7 50.4 6.308 28.929
"1777" 1004 27.6 77.1 17.28 5.517 29.5104
"1778" 1009.2 26.2 82.5 45.36 5.87 29.0486
"1779" 1010.9 26.9 77.4 44.64 5.625 29.149
"1780" 1005.5 26.2 84.1 25.2 5.737 29.5597
"1781" 1006.8 27.7 71.9 41.04 6.711 28.9848
"1782" 1008.8 27 76.7 51.84 5.541 28.8517
"1783" 1003.8 27.6 78.4 16.92 5.437 29.4461
"1784" 1012.7 26.9 82.7 27 5.592 28.9938
"1785" 1009.3 25.3 78.5 43.92 6.653 27.4982
"1786" 1011.4 27.2 74.7 41.4 6.878 29.3871
"1787" 1012.6 24.8 85.9 34.2 5.377 28.334
"1788" 1010.9 25.2 75.9 45.36 6.561 27.6296
"1789" 1014.6 24.9 78.6 24.48 6.611 27.9155
"1790" 1010.6 27.2 73.7 39.6 6.391 29.4744
"1791" 1004.5 28.6 78.9 16.92 5.809 28.8629
"1792" 1007.9 27.8 80.5 25.2 6.94 29.3401
"1793" 1010.6 27.2 80 39.96 7.268 29.0702
"1794" 1012.9 25 77.6 45 5.694 28.1882
"1795" 1012.4 25.1 81.1 38.52 6.241 27.6075
"1796" 1008 27.4 82.1 21.96 6.588 29.1924
"1797" 1012 25.7 73.2 41.04 6.55 28.1147
"1798" 1013.8 24.8 79.2 27.36 6.255 28.3456
"1799" 1004.4 28.6 78.4 46.8 6.142 29.2122
"1800" 1005.2 28.6 79.7 15.12 5.486 28.8479
"1801" 1005.8 28.6 81.9 9 6.907 28.6183
"1802" 1010.8 26.4 79.1 41.4 5.602 29.1717
"1803" 1007.3 28.6 79.3 33.48 5.347 29.3889
"1804" 1013.1 23.3 84.3 33.12 5.293 27.9455
"1805" 1004.2 28.6 75.8 22.32 6.032 28.9111
"1806" 1014 25.2 77.1 33.48 7.035 27.9887
"1807" 1008.8 27.5 77.5 36.36 5.896 29.1005
"1808" 1012.3 27.4 75.9 36 6.805 28.8933
"1809" 1006.4 27.3 84.2 7.56 5.685 29.3391
"1810" 1011.1 26.6 81.4 48.24 6.881 28.7428
"1811" 1007.9 25.2 84.7 36 5.725 29.2948
"1812" 1009.6 27.4 77.7 38.16 7.025 28.8668
"1813" 1010.8 26.7 80.3 34.56 5.927 29.0306
"1814" 1009.8 27.2 79.7 44.28 5.798 28.9601
"1815" 1008.5 28.6 71.9 36.72 6.195 29.3828
"1816" 1010.2 26.3 83.9 41.4 6.223 28.9922
"1817" 1012.2 27.3 76.2 42.84 5.409 29.4161
"1818" 1008.1 27.9 70.7 41.4 6.257 29.0244
"1819" 1006.9 27.5 81.8 19.08 6.555 29.3802
"1820" 1013.6 24.9 82.6 37.8 5.75 28.3107
"1821" 1013.5 24.4 81.6 24.84 5.786 28.12
"1822" 1009.6 28.5 74.4 38.16 5.625 28.9337
"1823" 1005.1 27.1 78.7 21.24 6.513 28.8785
"1824" 1010.3 29.1 76.1 23.04 5.177 28.827
"1825" 1010.1 27.2 81.8 48.24 6.175 28.8319
"1826" 1011.4 27.1 74.9 42.12 5.459 28.9574
"1827" 1010.4 24.7 81.5 43.92 6.437 27.6474
"1828" 1005.4 27.9 72 10.08 5.736 28.6318
"1829" 1009.8 26.7 80.8 38.88 6.052 28.9871
"1830" 1010.5 27.4 75.5 30.96 5.353 29.1466
"1831" 1007.9 28.3 75.2 9 6.359 28.9237
"1832" 1011.4 26.6 83.2 33.48 5.836 28.9991
"1833" 1010.3 26.1 80.2 47.88 6.269 28.9371
"1834" 1007.7 28.2 70.3 43.2 6.025 29.3055
"1835" 1010.8 25.4 75.9 37.08 6.488 27.8475
"1836" 1004.8 28.4 75.8 18.36 6.508 28.8411
"1837" 1011.6 25.9 80.2 38.16 6.363 27.8951
"1838" 1002.6 27.9 79.6 30.6 6.861 29.4969
"1839" 1013.2 25.2 75.1 46.08 5.977 27.7715
"1840" 1008.3 28.4 74.9 45 5.629 29.4946
"1841" 1011.9 26.9 75.7 39.6 6.124 29.4135
"1842" 1009.8 27.8 81.3 37.44 6.327 28.9994
"1843" 1008.5 27.7 82.8 21.24 6.58 28.8374
"1844" 1009.9 26.3 73.8 44.64 6.652 28.9816
"1845" 1013.7 27.3 73 44.28 5.053 29.4534
"1846" 1013.7 24.5 83 42.48 5.633 27.7761
"1847" 1010 27.9 77.5 51.12 5.504 29.5834
"1848" 1013.4 25.6 83.6 33.84 5.485 28.0235
"1849" 1012.1 26.6 84.7 34.92 5.764 28.9767
"1850" 1011.9 25 77.7 36.36 6.229 27.9506
"1851" 1011.5 26.8 81.9 41.04 6.176 28.9292
"1852" 1010.9 26.4 80.7 42.84 5.747 28.9152
"1853" 1006.4 28.3 82.6 6.48 6.35 28.8293
"1854" 1009 27.9 73.5 44.64 6.266 28.9694
"1855" 1010.5 28.7 74.3 27.36 5.216 29.0666
"1856" 1013.1 25.3 82.3 39.24 5.281 28.2611
"1857" 1013.2 25.2 77.7 40.32 5.99 27.7548
"1858" 1009.3 28.7 74.9 30.24 5.296 29.3609
"1859" 1009.2 27.2 81.4 31.68 6.324 29.1748
"1860" 1009.7 28.4 76.5 37.8 6.893 29.2496
"1861" 1013.8 25.1 80.5 36 5.4 28.1254
"1862" 1002.7 26.9 77.7 25.2 5.78 29.4899
"1863" 1006.9 24.9 93.2 30.6 5.636 29.6999
"1864" 1011.9 26.8 76.8 39.24 5.575 28.9642
"1865" 1014.2 25 76 46.44 5.665 27.2889
"1866" 1009.3 26.7 78.9 43.92 6.726 29.0501
"1867" 1003.3 28.5 80.4 33.48 5.661 29.3745
"1868" 1005.9 27.5 82 6.12 5.324 29.0102
"1869" 1013.5 24.2 70.7 27 6.054 28.2454
"1870" 1010.1 26.5 80.2 40.68 7.084 29.1869
"1871" 1010.4 25.8 78.5 44.28 6.001 27.3243
"1872" 1013.3 25.1 66.4 39.24 5.773 28.3748
"1873" 1003.9 28.1 78.3 29.88 5.989 29.5718
"1874" 1013.8 24.2 73.4 28.08 5.283 28.1813
"1875" 1004.2 28.8 77.4 21.24 6.666 28.9612
"1876" 1009 27 82 41.04 5.804 28.9008
"1877" 1014 24.6 78.5 36.36 5.321 28.1285
"1878" 1008.9 28.5 71.2 39.96 6.194 29.3972
"1879" 1009.7 26.6 75.7 51.48 6.313 28.8372
"1880" 1010.1 27.1 79.4 38.88 6.111 28.8135
"1881" 1012.2 24.9 78 41.04 5.175 28.0433
"1882" 1012.9 25.1 70.2 36.36 7.447 28.2664
"1883" 1013 26.8 77.7 37.8 6.106 29.1588
"1884" 1011.1 25.4 80.2 35.64 5.987 27.733
"1885" 1005.1 27 74.8 20.16 6.058 29.2336
"1886" 1012.5 25.1 81.8 50.4 6.528 27.8764
"1887" 1011.3 24.4 82.4 33.48 6.318 27.3166
"1888" 1010.4 27.7 77.4 29.16 6.189 28.9871
"1889" 1005.2 27.8 76.8 28.44 5.69 29.2489
"1890" 1011.7 26.8 75.3 39.24 5.542 28.9526
"1891" 1008.9 28.6 79.4 28.08 5.848 29.4667
"1892" 1010.2 28.3 79.6 28.08 7.346 29.208
"1893" 1011.7 27 78.9 30.24 5.558 29.2382
"1894" 1013.5 25.5 85.4 35.28 7.21 29.0863
"1895" 1014.3 24.2 79.2 35.64 6.638 27.6326
"1896" 1006.1 28.6 77.7 35.64 6.631 28.8803
"1897" 1007.9 27.8 74.6 6.48 6.615 28.3275
"1898" 1011.9 24.8 76.1 43.92 6.424 27.4396
"1899" 1011.3 25.9 82.1 36.72 5.744 28.8858
"1900" 1007.3 28.1 70.2 40.68 6.297 28.9958
"1901" 1009.9 29.1 78.8 37.08 5.739 29.2216
"1902" 1009.4 27.9 79.2 36 7.36 29.1721
"1903" 1008.3 28.1 80.1 4.32 6.423 29.36
"1904" 1009.9 26.4 78.9 46.44 6.134 28.8152
"1905" 1010.8 26.5 78.8 41.76 7.169 29.1796
"1906" 1012.6 25.3 78.3 42.84 5.854 28.2086
"1907" 1006.8 28.7 80.2 35.28 6.077 29.1507
"1908" 1009.3 25.7 88.4 32.04 5.699 29.1263
"1909" 1011.4 27.1 79.4 36.36 6.629 29.068
"1910" 1004.7 27.2 77.1 29.16 6.399 28.8978
"1911" 1005.9 27.1 83.1 20.88 6.967 29.5682
"1912" 1002.9 26.7 80.3 27.36 5.884 29.5033
"1913" 1008.7 28.8 74.7 29.52 5.358 29.6987
"1914" 1011.4 26.7 81.2 48.24 6.55 28.6566
"1915" 1010.4 28.6 76.3 21.96 7.248 28.6203
"1916" 1009.6 28.5 75.9 25.56 6.758 28.568
"1917" 1007.5 27.2 76.3 36.36 5.417 29.1472
"1918" 1009.6 28 76.8 35.28 6.391 29.2619
"1919" 1009 28.3 71 15.84 5.712 28.5757
"1920" 1008.4 28 78.4 37.08 6.59 29.3403
"1921" 1012.3 25.4 74 44.64 6.406 27.8358
"1922" 1007.8 27.6 81.4 22.32 6.336 29.1629
"1923" 1006.5 26.7 82.2 41.04 5.759 28.9523
"1924" 1003.7 26.6 79.1 30.96 6.041 29.1585
"1925" 1013.1 26.9 78.7 43.56 6.257 29.1573
"1926" 1012.9 26.9 75.9 41.04 5.935 29.1929
"1927" 1013.6 25.1 85.8 34.56 5.37 28.1112
"1928" 1013.1 25.2 80.1 44.64 5.837 27.7361
"1929" 1003.2 27.7 75.7 32.4 6.178 29.1548
"1930" 1006.1 28.6 75.4 25.2 5.556 29.5041
"1931" 1005.4 27.2 84.6 19.08 6.191 28.9613
"1932" 1013.7 25.4 76 43.2 6.501 27.3311
"1933" 1004.5 28.8 79.9 20.88 6.49 28.9076
"1934" 1011.6 25.3 79.9 39.24 5.39 27.9143
"1935" 1009.1 28.2 76.2 35.28 6.453 29.1334
"1936" 1014.4 25.3 76 35.28 7.038 28.1482
"1937" 1011.2 27.1 81.2 42.84 5.63 29.0257
"1938" 1011.5 25.6 70.1 46.44 4.65 28.7335
"1939" 1010.8 25.3 86.9 40.32 5.85 29.2551
"1940" 1013.4 24.5 82.9 38.88 6.174 28.1594
"1941" 1007.7 28.1 79.1 42.84 6.431 29.5432
"1942" 1008.7 27.7 74.1 40.32 6.268 28.9761
"1943" 1009 28.6 71.9 39.96 5.635 29.024
"1944" 1010.7 27 80.5 38.88 6.942 28.8954
"1945" 1008.3 27.7 76.6 34.92 6.007 29.1673
"1946" 1010 26.4 78.1 48.96 6.131 28.814
"1947" 1011.3 24.3 78.9 27.36 5.929 28.3541
"1948" 1011.6 26.8 75.4 38.52 5.507 28.9494
"1949" 1007.6 28.7 72.6 37.08 5.722 29.197
"1950" 1014.9 24.6 74.6 48.24 5.345 28.019
"1951" 1008.6 28.7 71.4 42.12 6.203 29.387
"1952" 1009.1 27 73.3 40.32 5.643 28.9738
"1953" 1011.1 28.9 71.6 27.36 4.575 28.9199
"1954" 1011.3 27.3 81.6 39.96 6.89 29.1049
"1955" 1013.9 25.1 78.2 37.44 6.554 27.6874
"1956" 1006.1 27.5 81.1 6.12 5.323 29.0151
"1957" 1003.7 27.3 78.3 41.76 7.229 29.4719
"1958" 1007.7 25.3 87.1 41.04 4.748 28.9897
"1959" 1013 24.5 78.2 30.96 6.113 28.0721
"1960" 1009.9 26.7 83.2 41.76 5.845 28.9138
"1961" 1010.7 24.9 78.3 33.12 4.978 28.6486
"1962" 1012.7 27.1 81.9 33.48 6.891 29.0831
"1963" 1007.6 28.5 72.6 37.44 5.832 29.1853
"1964" 1014.4 25.5 76.9 36.72 5.397 28.1257
"1965" 1009.4 28.5 73.6 24.84 6.622 28.558
"1966" 1006.1 27.5 84.2 14.4 6.471 28.9871
"1967" 1010.5 24.6 78.3 29.88 5.628 28.3211
"1968" 1011.2 24.6 78.6 35.64 5.412 28.2572
"1969" 1012.8 25 78.8 37.44 5.293 27.9463
"1970" 1004 28.9 73 21.24 6.194 28.8979
"1971" 1010.4 26.6 75.3 23.76 5.496 29.4378
"1972" 1008 28.5 70.9 34.92 5.709 29.0715
"1973" 1009.5 26.2 78.8 37.8 6.195 28.9691
"1974" 1009.8 26 68.8 46.08 6.497 28.1648
"1975" 1012 25.1 78.7 35.28 6.088 27.9223
"1976" 1012.1 27.7 71.1 42.84 5.097 29.7905
"1977" 1007.7 28.9 73.6 30.24 5.37 29.6969
"1978" 1013.2 26.8 80.9 26.64 5.241 29.2866
"1979" 1003.5 27.3 85.2 51.12 6.038 29.2448
"1980" 1010.7 25.8 78.3 38.52 6.293 28.7229
"1981" 1010.8 27.4 70.5 44.28 5.82 29.4744
"1982" 1008.2 29.1 78.8 22.68 5.942 28.8171
"1983" 1014.5 25.6 76.4 45.72 5.94 27.7931
"1984" 1012.7 25.6 74.8 39.6 5.645 27.8763
"1985" 1013.8 24 85.6 36.72 6.776 27.6368
"1986" 1010 27.1 69.1 41.76 5.414 29.5776
"1987" 1005.5 27 82.4 26.64 5.851 29.459
"1988" 1008.6 27.5 82.6 22.68 5.786 29.2382
"1989" 1011.9 27 77.5 37.44 6.532 29.4652
"1990" 1010.4 26.1 74.9 24.84 6.271 29.3972
"1991" 1006.4 28.8 76.9 30.96 5.189 29.3465
"1992" 1006.5 28.8 77.1 22.68 4.738 29.0907
"1993" 1013.8 25.4 76.7 34.92 7.141 28.1711
"1994" 1006.2 28.4 76.6 18 6.387 28.8813
"1995" 1010.9 26.6 76.6 43.92 5.303 29.1603
"1996" 1012.1 27.7 69.5 44.28 5.05 29.8163
"1997" 1012.1 24.6 70.5 38.52 5.689 28.4902
"1998" 1005 26 83.6 32.76 5.821 29.5636
"1999" 1007 28.2 76.2 32.4 5.887 29.1479
"2000" 1011.1 28.3 80.1 24.48 6.725 28.8405
"2001" 1011.3 29.1 77.1 27.72 5.089 28.818
"2002" 1006.5 25.9 86.5 48.6 5.906 29.198
"2003" 1012.5 25.2 79.1 30.24 7.081 27.8408
"2004" 1006 28.5 84.3 10.8 6.06 28.8864
"2005" 1004.5 28.7 76.3 14.76 5.611 28.9048
"2006" 1008.4 27.3 82.3 43.92 5.815 28.8757
"2007" 1002.7 28.6 78.8 27.72 5.63 29.5094
"2008" 1010.7 26.5 79.6 42.84 5.663 28.9451
"2009" 1007.7 28 77.2 41.04 6.439 29.5429
"2010" 1004.6 27.3 81.3 31.68 6.873 29.4596
"2011" 1008.3 27.2 74.3 43.56 6.482 29.1148
"2012" 1011.8 25.1 74.5 34.92 6.942 28.4923
"2013" 1011.8 24.9 75.9 39.24 5.841 28.5369
"2014" 1003.4 27.7 84.1 34.56 6.472 29.4737
"2015" 1014.7 25.6 85.2 45.72 7.21 29.1244
"2016" 1008.9 25.8 79.8 49.68 6.136 27.904
"2017" 1013.4 25 77.4 30.24 6.442 27.85
"2018" 1010.9 25.6 81.1 45.36 6.353 27.5962
"2019" 1012.3 24.9 77.6 37.08 5.855 28.6034
"2020" 1003.6 28.1 76.4 27.36 6.239 29.175
"2021" 1014.2 24.3 67.9 31.68 4.688 28.4743
"2022" 1010.8 27.4 77.2 27.72 6.556 29.0063
"2023" 1006 27.4 81.7 20.88 6.137 29.1497
"2024" 1012 27.5 70.6 46.08 5.002 29.8322
"2025" 1012.9 27.3 68 48.24 6.929 29.2401
"2026" 1008.7 28.5 77.4 39.24 6.103 29.5439
"2027" 1009.1 28.3 77.6 6.84 5.596 29.6781
"2028" 1009.6 24.6 85.1 24.48 5.232 28.8548
"2029" 1009.9 26.1 70.2 44.28 6.379 27.9536
"2030" 1003.3 28.6 76.5 30.6 5.606 29.5285
"2031" 1010.5 28.2 78.3 32.4 5.885 29.4353
"2032" 1008.3 27.4 81.4 26.64 5.92 29.0577
"2033" 1013.7 25.6 78.3 39.6 5.623 27.9361
"2034" 1009.2 29 79.3 34.2 5.717 29.2442
"2035" 1002.8 28.3 74.8 42.48 6.228 29.186
